Plot no.,Species,Dbh,Status,Decay Class,Con Class (Fule),per ha conversion,Annual Growth to Subtract,25% Death Date,25% 1922 DBH (dib),25% 1922 DBH (dob),25% 1922 Size bin ,25% 1922 BA (m²),25% 1922 Density (ha-1),50% Death Date,50% 1922 DBH (dib),50% 1922 DBH (dob),50% 1922 Size bin,50% 1922 BA (m²),50% 1922 Density (ha-1),75% Death Date,75% 1922 DBH (dib),75% 1922 DBH (dob),75% 1922 Size bin,75% 1922 BA (m²),75% 1922 Density (ha-1)
136,PIST,20,4,6,8,25,0.136585366,1922,8.8,10.15056,1,0.00809228,25,1963,14.4,16.45168,2,0.021257462,25,1985,17.40487805,19.83276878,2,0.030892823,25
136,PIST,30,4,6,8,25,0.136585366,1922,18.8,21.40256,2,0.035976784,25,1963,24.4,27.70368,3,0.06027897,25,1985,27.40487805,31.08476878,3,0.075890284,25
136,PIST,40.3,2,6,7,25,0.136585366,1922,29.1,32.99212,3,0.085489218,25,1987,37.97804878,42.98170049,4,0.145096883,25,1995,39.07073171,44.21118732,4,0.153516568,25
136,PSME,28,2,4,5,25,0.190243902,1986,24.57560976,24.57560976,2,0.047435065,25,1995,26.28780488,26.28780488,3,0.054274964,25,1998,26.85853659,26.85853659,3,0.056657263,25
137,PSME,100,4,5,6,25,0.190243902,1947,89.15609756,104.5665551,10,0.858769276,25,1956,90.86829268,106.5799254,11,0.89215789,25,1982,95.81463415,112.3963283,11,0.992190685,25
137,QUGA,5,2,6,7,25,0.075609756,1952,1.068292683,1.068292683,sap,8.96337E-05,0,1956,1.370731707,1.370731707,sap,0.000147569,0,1982,3.336585366,3.336585366,sap,0.00087437,0
137,QUGA,5,4,6,8,25,0.075609756,1952,1.068292683,1.068292683,sap,8.96337E-05,0,1978,3.034146341,3.034146341,sap,0.000723043,0,1991,4.017073171,4.017073171,sap,0.00126739,0
137,QUGA,6,3,5,6,25,0.075609756,1969,3.353658537,3.353658537,sap,0.000883341,0,1956,2.370731707,2.370731707,sap,0.000441424,0,1982,4.336585366,4.336585366,sap,0.001477021,0
137,QUGA,6.9,2,5,6,25,0.075609756,1969,4.253658537,4.253658537,sap,0.001421072,0,1956,3.270731707,3.270731707,sap,0.000840196,0,1982,5.236585366,5.236585366,1,0.00215371,25
138,PIST,6,2,4,5,25,0.136585366,1986,3.541463415,3.541463415,sap,0.000985046,0,1995,4.770731707,4.770731707,sap,0.001787561,0,1998,5.180487805,5.180487805,1,0.002107814,25
138,PIST,7.3,2,4,5,25,0.136585366,1986,4.841463415,4.841463415,sap,0.001840959,0,1995,6.070731707,6.070731707,1,0.002894496,25,1998,6.480487805,6.480487805,1,0.003298423,25
138,PSME,6,2,3,4,25,0.190243902,1996,4.47804878,4.47804878,sap,0.001574956,0,2000,5.23902439,5.23902439,1,0.002155717,25,2002,5.619512195,5.619512195,1,0.002480208,25
138,PSME,57.7,3,4,5,25,0.190243902,1986,54.27560976,54.27560976,5,0.231366416,25,1995,55.98780488,55.98780488,5,0.246194178,25,1998,56.55853659,56.55853659,6,0.251239097,25
138,QUGA,9,3,4,5,25,0.075609756,1986,7.63902439,7.63902439,1,0.004583178,25,1995,8.319512195,8.319512195,1,0.00543609,25,1998,8.546341463,8.546341463,1,0.005736558,25
138,QUGA,15.3,3,4,5,25,0.075609756,1986,13.93902439,13.93902439,1,0.015260039,25,1995,14.6195122,14.6195122,1,0.016786365,25,1998,14.84634146,14.84634146,1,0.017311304,25
139,PIST,10.6,2,5,6,25,0.136585366,1954,3.770731707,4.491627317,sap,0.001584522,0,1979,7.185365854,8.333773659,1,0.005454743,25,1991,8.824390244,10.1780039,1,0.008136097,25
139,PIST,15,4,6,8,25,0.136585366,1922,3.8,4.52456,sap,0.001607843,0,1963,9.4,10.82568,1,0.009204523,25,1985,12.40487805,14.20676878,1,0.015851907,25
139,PIST,24,4,6,8,25,0.136585366,1922,12.8,14.65136,1,0.016859581,25,1963,18.4,20.95248,2,0.034479564,25,1985,21.40487805,24.33356878,2,0.046505307,25
139,PIST,35,4,6,8,25,0.136585366,1922,23.8,27.02856,3,0.057376852,25,1963,29.4,33.32968,3,0.087247539,25,1985,32.40487805,36.71076878,4,0.10584683,25
139,QUGA,5.8,2,4,5,25,0.075609756,1986,4.43902439,4.43902439,sap,0.001547626,0,1995,5.119512195,5.119512195,1,0.002058487,25,1998,5.346341463,5.346341463,1,0.002244938,25
140,PIPO,26,4,6,8,25,0.207317073,1901,4.646341463,5.84065,0,0.00267925,0,1979,20.81707317,23.67535,2,0.044023413,25,1991,23.30487805,26.41915,3,0.054818681,25
140,PIST,7,2,1,3,25,0.136585366,2004,7,7,1,0.00384846,25,2004,7,7,1,0.00384846,25,2004,7,7,1,0.00384846,25
140,PIST,17.3,2,2,3,25,0.136585366,2004,17.3,17.3,2,0.023506237,25,2004,17.3,17.3,2,0.023506237,25,2004,17.3,17.3,2,0.023506237,25
140,PIST,20.8,2,1,3,25,0.136585366,2004,20.8,20.8,2,0.033979546,25,2004,20.8,20.8,2,0.033979546,25,2004,20.8,20.8,2,0.033979546,25
140,PSME,12,4,6,8,25,0.190243902,1908,-6.263414634,-7.637249268,0,0,0,1963,4.2,4.66668,sap,0.001710436,0,1985,8.385365854,9.588251707,1,0.007220541,25
140,QUGA,5.9,2,6,7,25,0.075609756,1952,1.968292683,1.968292683,sap,0.000304278,0,1956,2.270731707,2.270731707,sap,0.00040497,0,1982,4.236585366,4.236585366,sap,0.001409687,0
140,QUGA,6.6,3,5,6,25,0.075609756,1969,3.953658537,3.953658537,sap,0.001227691,0,1956,2.970731707,2.970731707,sap,0.000693135,0,1982,4.936585366,4.936585366,sap,0.00191401,0
140,QUGA,6.6,2,4,5,25,0.075609756,1986,5.23902439,5.23902439,1,0.002155717,25,1995,5.919512195,5.919512195,1,0.002752091,25,1998,6.146341463,6.146341463,1,0.002967046,25
140,QUGA,6.8,2,4,5,25,0.075609756,1986,5.43902439,5.43902439,1,0.002323448,25,1995,6.119512195,6.119512195,1,0.0029412,25,1998,6.346341463,6.346341463,1,0.003163281,25
140,QUGA,7.7,2,4,5,25,0.075609756,1986,6.33902439,6.33902439,1,0.003155991,25,1995,7.019512195,7.019512195,1,0.003869945,25,1998,7.246341463,7.246341463,1,0.004124093,25
140,QUGA,8.3,2,4,5,25,0.075609756,1986,6.93902439,6.93902439,1,0.003781706,25,1995,7.619512195,7.619512195,1,0.004559794,25,1998,7.846341463,7.846341463,1,0.004835321,25
140,QUGA,8.5,2,4,5,25,0.075609756,1986,7.13902439,7.13902439,1,0.004002844,25,1995,7.819512195,7.819512195,1,0.00480231,25,1998,8.046341463,8.046341463,1,0.005084963,25
140,QUGA,8.8,2,4,5,25,0.075609756,1986,7.43902439,7.43902439,1,0.004346332,25,1995,8.119512195,8.119512195,1,0.005177866,25,1998,8.346341463,8.346341463,1,0.005471208,25
140,QUGA,12,4,5,6,25,0.075609756,1969,9.353658537,9.353658537,1,0.006871537,25,1956,8.370731707,8.370731707,1,0.005503231,25,1982,10.33658537,10.33658537,1,0.008391606,25
141,PIPO,8,2,4,5,25,0.207317073,1986,4.268292683,4.268292683,sap,0.001430867,0,1995,6.134146341,6.134146341,1,0.002955284,25,1998,6.756097561,6.756097561,1,0.003584947,25
141,PIPO,15.5,4,3,4,25,0.207317073,1996,13.84146341,13.84146341,1,0.015047173,25,2000,14.67073171,14.67073171,1,0.016904193,25,2002,15.08536585,15.08536585,1,0.017873211,25
141,PIPO,30,4,5,6,25,0.207317073,1944,17.56097561,20.0842,2,0.03168108,25,1979,24.81707317,28.08695,3,0.061958381,25,1991,27.30487805,30.83075,3,0.07465503,25
141,PSME,9.2,4,2,3,25,0.190243902,2004,9.2,9.2,1,0.006647626,25,2004,9.2,9.2,1,0.006647626,25,2004,9.2,9.2,1,0.006647626,25
141,QUGA,5.2,3,4,5,25,0.075609756,1986,3.83902439,3.83902439,sap,0.001157531,0,1995,4.519512195,4.519512195,sap,0.001604257,0,1998,4.746341463,4.746341463,sap,0.00176933,0
141,QUGA,6,2,4,5,25,0.075609756,1986,4.63902439,4.63902439,sap,0.001690224,0,1995,5.319512195,5.319512195,1,0.002222463,25,1998,5.546341463,5.546341463,1,0.00241604,25
141,QUGA,6,3,3,4,25,0.075609756,1996,5.395121951,5.395121951,1,0.002286091,25,2000,5.697560976,5.697560976,1,0.002549581,25,2002,5.848780488,5.848780488,1,0.002686715,25
141,QUGA,6.2,3,4,5,25,0.075609756,1986,4.83902439,4.83902439,sap,0.001839105,0,1995,5.519512195,5.519512195,1,0.002392722,25,1998,5.746341463,5.746341463,1,0.002593425,25
141,QUGA,6.3,3,3,4,25,0.075609756,1996,5.695121951,5.695121951,1,0.002547399,25,2000,5.997560976,5.997560976,1,0.002825142,25,2002,6.148780488,6.148780488,1,0.002969401,25
141,QUGA,6.5,2,4,5,25,0.075609756,1986,5.13902439,5.13902439,1,0.002074208,25,1995,5.819512195,5.819512195,1,0.002659892,25,1998,6.046341463,6.046341463,1,0.002871285,25
141,QUGA,6.8,3,1,3,25,0.075609756,2004,6.8,6.8,1,0.00363169,25,2004,6.8,6.8,1,0.00363169,25,2004,6.8,6.8,1,0.00363169,25
141,QUGA,6.9,2,4,5,25,0.075609756,1986,5.53902439,5.53902439,1,0.002409669,25,1995,6.219512195,6.219512195,1,0.00303811,25,1998,6.446341463,6.446341463,1,0.003263755,25
141,QUGA,7.1,2,3,4,25,0.075609756,1996,6.495121951,6.495121951,1,0.003313336,25,2000,6.797560976,6.797560976,1,0.003629085,25,2002,6.948780488,6.948780488,1,0.003792347,25
141,QUGA,7.1,2,2,3,25,0.075609756,2004,7.1,7.1,1,0.003959201,25,2004,7.1,7.1,1,0.003959201,25,2004,7.1,7.1,1,0.003959201,25
141,QUGA,8.3,2,2,3,25,0.075609756,2004,8.3,8.3,1,0.005410621,25,2004,8.3,8.3,1,0.005410621,25,2004,8.3,8.3,1,0.005410621,25
141,QUGA,9.1,2,3,4,25,0.075609756,1996,8.495121951,8.495121951,1,0.005668004,25,2000,8.797560976,8.797560976,1,0.006078767,25,2002,8.948780488,8.948780488,1,0.006289536,25
142,PIED,15,2,1,3,25,0.102439024,2004,15,15,1,0.0176715,25,2004,15,15,1,0.0176715,25,2004,15,15,1,0.0176715,25
144,PIED,5.2,2,4,5,25,0.102439024,1986,3.356097561,3.356097561,sap,0.000884627,0,1995,4.27804878,4.27804878,sap,0.001437416,0,1998,4.585365854,4.585365854,sap,0.001651349,0
144,PIED,15,4,6,8,25,0.102439024,1934,7.829268293,9.058292683,1,0.006444416,25,1974,11.92682927,13.66886829,1,0.014674253,25,1989,13.46341463,15.39783415,1,0.018621307,25
144,PIED,17.1,2,2,3,25,0.102439024,2004,17.1,17.1,2,0.022965881,25,2004,17.1,17.1,2,0.022965881,25,2004,17.1,17.1,2,0.022965881,25
144,PIED,18,4,6,8,25,0.102439024,1934,10.82926829,12.43389268,1,0.012142417,25,1974,14.92682927,17.04446829,2,0.022816962,25,1989,16.46341463,18.77343415,2,0.027680781,25
144,PIED,24,2,2,3,25,0.102439024,2004,24,24,2,0.04523904,25,2004,24,24,2,0.04523904,25,2004,24,24,2,0.04523904,25
146,PIST,6.1,2,4,5,25,0.136585366,1986,3.641463415,3.641463415,sap,0.00104146,0,1995,4.870731707,4.870731707,sap,0.001863285,0,1998,5.280487805,5.280487805,1,0.002189974,25
146,PIST,6.2,2,6,7,25,0.136585366,1922,-5,-5.3772,sap,0,0,1987,3.87804878,4.612380488,sap,0.001670864,0,1995,4.970731707,5.841867317,1,0.002680367,25
146,PIST,8.2,2,6,7,25,0.136585366,1922,-3,-3.1268,sap,0,0,1987,5.87804878,6.862780488,1,0.003699058,25,1995,6.970731707,8.092267317,1,0.005143175,25
146,PIST,8.6,4,6,8,25,0.136585366,1922,-2.6,-2.67672,sap,0,0,1963,3,3.6244,sap,0.001031723,0,1985,6.004878049,7.00548878,1,0.003854498,25
146,PIST,9.4,4,6,8,25,0.136585366,1922,-1.8,-1.77656,sap,0,0,1963,3.8,4.52456,sap,0.001607843,0,1985,6.804878049,7.90564878,1,0.004908694,25
146,PIST,14.2,2,4,5,25,0.136585366,1986,11.74146341,11.74146341,1,0.010827679,25,1995,12.97073171,12.97073171,1,0.01321356,25,1998,13.3804878,13.3804878,1,0.014061602,25
146,PIST,16.2,3,5,6,25,0.136585366,1954,9.370731707,10.79274732,1,0.009148606,25,1976,12.37560976,14.1738361,1,0.0157785,25,1990,14.28780488,16.32543805,2,0.020932475,25
146,PIST,16.6,4,6,8,25,0.136585366,1922,5.4,6.32488,1,0.003141923,25,1963,11,12.626,1,0.012520523,25,1985,14.00487805,16.00708878,2,0.02012406,25
146,PIST,21,4,4,5,25,0.136585366,1986,18.54146341,18.54146341,2,0.027000942,25,1995,19.77073171,19.77073171,2,0.030699859,25,1998,20.1804878,20.1804878,2,0.031985579,25
146,PIST,24,4,6,8,25,0.136585366,1922,12.8,14.65136,1,0.016859581,25,1963,18.4,20.95248,2,0.034479564,25,1985,21.40487805,24.33356878,2,0.046505307,25
146,PIST,27,4,6,8,25,0.136585366,1922,15.8,18.02696,2,0.025523245,25,1963,21.4,24.32808,2,0.046484329,25,1985,24.40487805,27.70916878,3,0.060302858,25
146,PIST,28,2,6,7,25,0.136585366,1922,16.8,19.15216,2,0.028808883,25,1987,25.67804878,29.14174049,3,0.066699391,25,1995,26.77073171,30.37122732,3,0.072446195,25
146,PIST,30.2,3,6,7,25,0.136585366,1922,19,21.6276,2,0.036737327,25,1987,27.87804878,31.61718049,3,0.078512205,25,1995,28.97073171,32.84666732,3,0.084737085,25
146,PIST,47,3,4,5,25,0.136585366,1986,44.54146341,44.54146341,4,0.155818802,25,1995,45.77073171,45.77073171,4,0.164538149,25,1998,46.1804878,46.1804878,5,0.167497346,25
146,PIST,60,4,6,8,25,0.136585366,1922,48.8,55.15856,5,0.238955338,25,1963,54.4,61.45968,6,0.296668535,25,1985,57.40487805,64.84076878,6,0.330207709,25
146,PSME,15.2,2,1,3,25,0.190243902,2004,15.2,15.2,1,0.018145882,25,2004,15.2,15.2,1,0.018145882,25,2004,15.2,15.2,1,0.018145882,25
146,PSME,21.1,3,3,4,25,0.190243902,1996,19.57804878,19.57804878,2,0.030104382,25,2000,20.33902439,20.33902439,2,0.032490106,25,2002,20.7195122,20.7195122,2,0.033717079,25
146,PSME,22.1,2,1,3,25,0.190243902,2004,22.1,22.1,2,0.038359721,25,2004,22.1,22.1,2,0.038359721,25,2004,22.1,22.1,2,0.038359721,25
146,PSME,23.4,2,1,3,25,0.190243902,2004,23.4,23.4,2,0.043005362,25,2004,23.4,23.4,2,0.043005362,25,2004,23.4,23.4,2,0.043005362,25
146,PSME,29.2,2,1,3,25,0.190243902,2004,29.2,29.2,3,0.066966346,25,2004,29.2,29.2,3,0.066966346,25,2004,29.2,29.2,3,0.066966346,25
146,QUGA,16,4,4,5,25,0.075609756,1986,14.63902439,14.63902439,1,0.016831203,25,1995,15.3195122,15.3195122,1,0.018432353,25,1998,15.54634146,15.54634146,1,0.018982233,25
146,QUGA,18,4,4,5,25,0.075609756,1986,16.63902439,16.63902439,2,0.021744359,25,1995,17.3195122,17.3195122,2,0.023559291,25,1998,17.54634146,17.54634146,2,0.024180432,25
147,QUGA,5,3,4,5,25,0.075609756,1986,3.63902439,3.63902439,sap,0.001040066,0,1995,4.319512195,4.319512195,sap,0.001465414,0,1998,4.546341463,4.546341463,sap,0.001623361,0
147,QUGA,5,2,2,3,25,0.075609756,2004,5,5,1,0.0019635,25,2004,5,5,1,0.0019635,25,2004,5,5,1,0.0019635,25
147,QUGA,5.5,2,4,5,25,0.075609756,1986,4.13902439,4.13902439,sap,0.00134551,0,1995,4.819512195,4.819512195,sap,0.001824303,0,1998,5.046341463,5.046341463,1,0.002000065,25
147,QUGA,5.7,3,3,4,25,0.075609756,1996,5.095121951,5.095121951,1,0.002038919,25,2000,5.397560976,5.397560976,1,0.002288158,25,2002,5.548780488,5.548780488,1,0.002418165,25
147,QUGA,5.8,2,2,3,25,0.075609756,2004,5.8,5.8,1,0.002642086,25,2004,5.8,5.8,1,0.002642086,25,2004,5.8,5.8,1,0.002642086,25
147,QUGA,5.9,3,2,3,25,0.075609756,2004,5.9,5.9,1,0.002733977,25,2004,5.9,5.9,1,0.002733977,25,2004,5.9,5.9,1,0.002733977,25
147,QUGA,6,2,3,4,25,0.075609756,1996,5.395121951,5.395121951,1,0.002286091,25,2000,5.697560976,5.697560976,1,0.002549581,25,2002,5.848780488,5.848780488,1,0.002686715,25
147,QUGA,6.2,2,3,4,25,0.075609756,1996,5.595121951,5.595121951,1,0.002458725,25,2000,5.897560976,5.897560976,1,0.002731717,25,2002,6.048780488,6.048780488,1,0.002873602,25
147,QUGA,6.2,2,2,3,25,0.075609756,2004,6.2,6.2,1,0.003019078,25,2004,6.2,6.2,1,0.003019078,25,2004,6.2,6.2,1,0.003019078,25
147,QUGA,6.4,2,3,4,25,0.075609756,1996,5.795121951,5.795121951,1,0.002637643,25,2000,6.097560976,6.097560976,1,0.002920137,25,2002,6.248780488,6.248780488,1,0.003066772,25
147,QUGA,6.8,2,3,4,25,0.075609756,1996,6.195121951,6.195121951,1,0.003014329,25,2000,6.497560976,6.497560976,1,0.003315825,25,2002,6.648780488,6.648780488,1,0.003471961,25
147,QUGA,7.5,3,4,5,25,0.075609756,1986,6.13902439,6.13902439,1,0.002959986,25,1995,6.819512195,6.819512195,1,0.003652561,25,1998,7.046341463,7.046341463,1,0.003899584,25
147,QUGA,7.5,3,3,4,25,0.075609756,1996,6.895121951,6.895121951,1,0.003734004,25,2000,7.197560976,7.197560976,1,0.004068756,25,2002,7.348780488,7.348780488,1,0.004241519,25
147,QUGA,7.9,3,3,4,25,0.075609756,1996,7.295121951,7.295121951,1,0.004179805,25,2000,7.597560976,7.597560976,1,0.004533559,25,2002,7.748780488,7.748780488,1,0.004715824,25
147,QUGA,8,2,4,5,25,0.075609756,1986,6.63902439,6.63902439,1,0.00346178,25,1995,7.319512195,7.319512195,1,0.004207801,25,1998,7.546341463,7.546341463,1,0.004472639,25
147,QUGA,8,3,4,5,25,0.075609756,1986,6.63902439,6.63902439,1,0.00346178,25,1995,7.319512195,7.319512195,1,0.004207801,25,1998,7.546341463,7.546341463,1,0.004472639,25
147,QUGA,8.3,3,3,4,25,0.075609756,1996,7.695121951,7.695121951,1,0.004650738,25,2000,7.997560976,7.997560976,1,0.005023495,25,2002,8.148780488,8.148780488,1,0.005215262,25
147,QUGA,8.4,2,4,5,25,0.075609756,1986,7.03902439,7.03902439,1,0.003891489,25,1995,7.719512195,7.719512195,1,0.004680267,25,1998,7.946341463,7.946341463,1,0.004959357,25
147,QUGA,8.4,2,3,4,25,0.075609756,1996,7.795121951,7.795121951,1,0.004772399,25,2000,8.097560976,8.097560976,1,0.005149907,25,2002,8.248780488,8.248780488,1,0.005344048,25
147,QUGA,8.9,3,4,5,25,0.075609756,1986,7.53902439,7.53902439,1,0.004463969,25,1995,8.219512195,8.219512195,1,0.005306192,25,1998,8.446341463,8.446341463,1,0.005603097,25
147,QUGA,8.9,3,3,4,25,0.075609756,1996,8.295121951,8.295121951,1,0.005404263,25,2000,8.597560976,8.597560976,1,0.005805524,25,2002,8.748780488,8.748780488,1,0.006011543,25
147,QUGA,9.1,3,3,4,25,0.075609756,1996,8.495121951,8.495121951,1,0.005668004,25,2000,8.797560976,8.797560976,1,0.006078767,25,2002,8.948780488,8.948780488,1,0.006289536,25
147,QUGA,9.2,3,4,5,25,0.075609756,1986,7.83902439,7.83902439,1,0.004826307,25,1995,8.519512195,8.519512195,1,0.005700597,25,1998,8.746341463,8.746341463,1,0.006008191,25
147,QUGA,9.4,3,4,5,25,0.075609756,1986,8.03902439,8.03902439,1,0.005075719,25,1995,8.719512195,8.719512195,1,0.005971388,25,1998,8.946341463,8.946341463,1,0.006286108,25
147,QUGA,9.7,2,4,5,25,0.075609756,1986,8.33902439,8.33902439,1,0.005461619,25,1995,9.019512195,9.019512195,1,0.006389355,25,1998,9.246341463,9.246341463,1,0.006714764,25
147,QUGA,10,3,4,5,25,0.075609756,1986,8.63902439,8.63902439,1,0.005861656,25,1995,9.319512195,9.319512195,1,0.006821459,25,1998,9.546341463,9.546341463,1,0.007157557,25
147,QUGA,10.3,2,2,3,25,0.075609756,2004,10.3,10.3,1,0.008332309,25,2004,10.3,10.3,1,0.008332309,25,2004,10.3,10.3,1,0.008332309,25
147,QUGA,10.5,2,4,5,25,0.075609756,1986,9.13902439,9.13902439,1,0.0065598,25,1995,9.819512195,9.819512195,1,0.007573048,25,1998,10.04634146,10.04634146,1,0.007926962,25
148,PIPO,6.3,2,3,4,25,0.207317073,1996,4.641463415,4.641463415,sap,0.001692002,0,2000,5.470731707,5.470731707,1,0.002350616,25,2002,5.885365854,5.885365854,1,0.002720432,25
149,PIST,17,4,6,8,25,0.136585366,1922,5.8,6.77496,1,0.003604993,25,1963,11.4,13.07608,1,0.013429073,25,1985,14.40487805,16.45716878,2,0.021271648,25
149,PSME,14,4,6,8,25,0.190243902,1908,-4.263414634,-5.285449268,0,0,0,1963,6.2,7.01848,1,0.003868807,25,1985,10.38536585,11.94005171,1,0.011197042,25
149,QUGA,5.5,2,3,4,25,0.075609756,1996,4.895121951,4.895121951,sap,0.001881993,0,2000,5.197560976,5.197560976,1,0.00212173,25,2002,5.348780488,5.348780488,1,0.002246986,25
149,QUGA,6,2,1,3,25,0.075609756,2004,6,6,1,0.00282744,25,2004,6,6,1,0.00282744,25,2004,6,6,1,0.00282744,25
149,QUGA,6.3,2,1,3,25,0.075609756,2004,6.3,6.3,1,0.003117253,25,2004,6.3,6.3,1,0.003117253,25,2004,6.3,6.3,1,0.003117253,25
149,QUGA,10,4,2,3,25,0.075609756,2004,10,10,1,0.007854,25,2004,10,10,1,0.007854,25,2004,10,10,1,0.007854,25
150,PIST,33.9,2,5,6,25,0.136585366,1954,27.07073171,30.70878732,3,0.074065546,25,1976,30.07560976,34.0898761,3,0.091272877,25,1990,31.98780488,36.24147805,4,0.103157949,25
150,PSME,30.3,2,1,3,25,0.190243902,2004,30.3,30.3,3,0.072106789,25,2004,30.3,30.3,3,0.072106789,25,2004,30.3,30.3,3,0.072106789,25
150,QUGA,5,3,3,4,25,0.075609756,1996,4.395121951,4.395121951,sap,0.001517165,0,2000,4.697560976,4.697560976,sap,0.001733148,0,2002,4.848780488,4.848780488,sap,0.001846528,0
150,QUGA,5.3,2,4,5,25,0.075609756,1986,3.93902439,3.93902439,sap,0.00121862,0,1995,4.619512195,4.619512195,sap,0.001676035,0,1998,4.846341463,4.846341463,sap,0.001844671,0
150,QUGA,8.1,2,4,5,25,0.075609756,1986,6.73902439,6.73902439,1,0.003566851,25,1995,7.419512195,7.419512195,1,0.004323561,25,1998,7.646341463,7.646341463,1,0.004591962,25
150,QUGA,8.1,2,4,5,25,0.075609756,1986,6.73902439,6.73902439,1,0.003566851,25,1995,7.419512195,7.419512195,1,0.004323561,25,1998,7.646341463,7.646341463,1,0.004591962,25
150,QUGA,10.4,2,2,3,25,0.075609756,2004,10.4,10.4,1,0.008494886,25,2004,10.4,10.4,1,0.008494886,25,2004,10.4,10.4,1,0.008494886,25
151,PIST,6.8,2,1,3,25,0.136585366,2004,6.8,6.8,1,0.00363169,25,2004,6.8,6.8,1,0.00363169,25,2004,6.8,6.8,1,0.00363169,25
151,QUGA,5,2,3,4,25,0.075609756,1996,4.395121951,4.395121951,sap,0.001517165,0,2000,4.697560976,4.697560976,sap,0.001733148,0,2002,4.848780488,4.848780488,sap,0.001846528,0
151,QUGA,5.5,2,3,4,25,0.075609756,1996,4.895121951,4.895121951,sap,0.001881993,0,2000,5.197560976,5.197560976,1,0.00212173,25,2002,5.348780488,5.348780488,1,0.002246986,25
151,QUGA,6.3,2,2,3,25,0.075609756,2004,6.3,6.3,1,0.003117253,25,2004,6.3,6.3,1,0.003117253,25,2004,6.3,6.3,1,0.003117253,25
151,QUGA,6.6,2,3,4,25,0.075609756,1996,5.995121951,5.995121951,1,0.002822844,25,2000,6.297560976,6.297560976,1,0.003114839,25,2002,6.448780488,6.448780488,1,0.003266225,25
151,QUGA,6.9,3,4,5,25,0.075609756,1986,5.53902439,5.53902439,1,0.002409669,25,1995,6.219512195,6.219512195,1,0.00303811,25,1998,6.446341463,6.446341463,1,0.003263755,25
151,QUGA,6.9,2,2,3,25,0.075609756,2004,6.9,6.9,1,0.003739289,25,2004,6.9,6.9,1,0.003739289,25,2004,6.9,6.9,1,0.003739289,25
151,QUGA,7,2,3,4,25,0.075609756,1996,6.395121951,6.395121951,1,0.003212096,25,2000,6.697560976,6.697560976,1,0.003523094,25,2002,6.848780488,6.848780488,1,0.003683981,25
151,QUGA,7,4,3,4,25,0.075609756,1996,6.395121951,6.395121951,1,0.003212096,25,2000,6.697560976,6.697560976,1,0.003523094,25,2002,6.848780488,6.848780488,1,0.003683981,25
151,QUGA,7,4,3,4,25,0.075609756,1996,6.395121951,6.395121951,1,0.003212096,25,2000,6.697560976,6.697560976,1,0.003523094,25,2002,6.848780488,6.848780488,1,0.003683981,25
151,QUGA,7.4,2,3,4,25,0.075609756,1996,6.795121951,6.795121951,1,0.003626481,25,2000,7.097560976,7.097560976,1,0.003956482,25,2002,7.248780488,7.248780488,1,0.00412687,25
151,QUGA,7.5,3,4,5,25,0.075609756,1986,6.13902439,6.13902439,1,0.002959986,25,1995,6.819512195,6.819512195,1,0.003652561,25,1998,7.046341463,7.046341463,1,0.003899584,25
151,QUGA,7.7,2,3,4,25,0.075609756,1996,7.095121951,7.095121951,1,0.003953763,25,2000,7.397560976,7.397560976,1,0.004298016,25,2002,7.548780488,7.548780488,1,0.00447553,25
151,QUGA,7.8,2,2,3,25,0.075609756,2004,7.8,7.8,1,0.004778374,25,2004,7.8,7.8,1,0.004778374,25,2004,7.8,7.8,1,0.004778374,25
151,QUGA,8.5,2,4,5,25,0.075609756,1986,7.13902439,7.13902439,1,0.004002844,25,1995,7.819512195,7.819512195,1,0.00480231,25,1998,8.046341463,8.046341463,1,0.005084963,25
151,QUGA,8.7,2,3,4,25,0.075609756,1996,8.095121951,8.095121951,1,0.005146805,25,2000,8.397560976,8.397560976,1,0.005538565,25,2002,8.548780488,8.548780488,1,0.005739833,25
151,QUGA,8.7,2,3,4,25,0.075609756,1996,8.095121951,8.095121951,1,0.005146805,25,2000,8.397560976,8.397560976,1,0.005538565,25,2002,8.548780488,8.548780488,1,0.005739833,25
151,QUGA,8.9,2,4,5,25,0.075609756,1986,7.53902439,7.53902439,1,0.004463969,25,1995,8.219512195,8.219512195,1,0.005306192,25,1998,8.446341463,8.446341463,1,0.005603097,25
151,QUGA,9.5,2,4,5,25,0.075609756,1986,8.13902439,8.13902439,1,0.005202782,25,1995,8.819512195,8.819512195,1,0.006109139,25,1998,9.046341463,9.046341463,1,0.006427423,25
151,QUGA,9.6,2,4,5,25,0.075609756,1986,8.23902439,8.23902439,1,0.005331415,25,1995,8.919512195,8.919512195,1,0.006248462,25,1998,9.146341463,9.146341463,1,0.006570308,25
151,QUGA,9.7,3,4,5,25,0.075609756,1986,8.33902439,8.33902439,1,0.005461619,25,1995,9.019512195,9.019512195,1,0.006389355,25,1998,9.246341463,9.246341463,1,0.006714764,25
151,QUGA,9.8,3,3,4,25,0.075609756,1996,9.195121951,9.195121951,1,0.006640578,25,2000,9.497560976,9.497560976,1,0.007084596,25,2002,9.648780488,9.648780488,1,0.007311993,25
151,QUGA,9.9,2,3,4,25,0.075609756,1996,9.295121951,9.295121951,1,0.0067858,25,2000,9.597560976,9.597560976,1,0.007234569,25,2002,9.748780488,9.748780488,1,0.007464341,25
