Plot no.,Species,DBH (2004),2004 size bin,known age,predicted age,2004 age bin, 2004 Density (ha-1),2004BA (m2),Distance from 1922 (cm),DBH (1922),1922 size bin,1922 Density (ha-1),1922 BA (m2),,,,,,
8,PIPO,17.4,2,88,88,5,25,0.0237788,8.5,0.4,sap,0,0.000013,,,,,,
8,PSME,20.3,2,0,101,6,25,0.0323655,7.8,4.7,sap,0,0.001735,,,,,,
8,PSME,20.3,2,0,103,6,25,0.0323655,7.8,4.7,sap,0,0.001735,,,,,,
8,QUGA,9.2,1,94,94,5,25,0.0066476,3.1,3.0,sap,0,0.000707,,,,,,
9,PIST,13.2,1,118,118,6,25,0.0136848,5.6,2.0,sap,0,0.000314,,,,,,
9,PIST,13.3,1,114,114,6,25,0.0138929,5.6,2.1,sap,0,0.000346,,,,,,
10,PIPO,18.8,2,0,81,5,25,0.0277592,8.5,1.8,sap,0,0.000254,,,,,,
10,PIPO,19.2,2,0,82,5,25,0.0289530,8.5,2.2,sap,0,0.000380,,,,,,
10,PIPO,19.4,2,0,83,5,25,0.0295593,8.5,2.4,sap,0,0.000452,,,,,,
10,PIST,14,1,0,81,5,25,0.0153938,5.6,2.8,sap,0,0.000616,,,,,,
10,PIST,15,1,95,95,5,25,0.0176715,5.6,3.8,sap,0,0.001134,,,,,,
11,PSME,10.7,1,0,82,5,25,0.0089920,7.8,-4.9,sap,0,0.001886,,,,,,
11,PSME,12.5,1,0,82,5,25,0.0122719,7.8,-3.1,sap,0,0.000755,,,,,,
11,PSME,16.5,2,0,92,5,25,0.0213825,7.8,0.9,sap,0,0.000064,,,,,,
11,PSME,16.5,2,0,94,5,25,0.0213825,7.8,0.9,sap,0,0.000064,,,,,,
11,PSME,17.3,2,0,98,5,25,0.0235062,7.8,1.7,sap,0,0.000227,,,,,,
12,PSME,11.5,1,0,83,5,25,0.0103869,7.8,-4.1,sap,0,0.001320,,,,,,
12,PSME,15.5,1,0,89,5,25,0.0188692,7.8,-0.1,sap,0,0.000001,,,,,,
12,PSME,15.5,1,110,110,6,25,0.0188692,7.8,-0.1,sap,0,0.000001,,,,,,
12,PSME,16.7,2,105,105,6,25,0.0219040,7.8,1.1,sap,0,0.000095,,,,,,
12,PSME,20.5,2,0,102,6,25,0.0330064,7.8,4.9,sap,0,0.001886,,,,,,
12,PSME,20.5,2,0,104,6,25,0.0330064,7.8,4.9,sap,0,0.001886,,,,,,
13,PIST,12,1,102,102,6,25,0.0113098,5.6,0.8,sap,0,0.000050,,,,,,
13,QUGA,11,1,92,92,5,25,0.0095033,3.1,4.8,sap,0,0.001810,,,,,,
14,PSME,16.1,2,0,91,5,25,0.0203584,7.8,0.5,sap,0,0.000020,,,,,,
15,PSME,14.5,1,0,87,5,25,0.0165130,7.8,-1.1,sap,0,0.000095,,,,,,
17,PIED,7.4,1,109,109,6,25,0.0043009,4.2,-1.0,sap,0,0.000079,,,,,,
17,PIED,11.4,1,168,168,9,25,0.0102071,4.2,3.0,sap,0,0.000707,,,,,,
21,PSME,13.5,1,0,84,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
21,PSME,13.5,1,0,85,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
23,PIST,10.4,1,96,96,5,25,0.0084949,5.6,-0.8,sap,0,0.000050,,,,,,
23,QUGA,8.5,1,117,117,6,25,0.0056745,3.1,2.3,sap,0,0.000415,,,,,,
23,QUGA,9.2,1,91,91,5,25,0.0066476,3.1,3.0,sap,0,0.000707,,,,,,
25,PSME,18.9,2,107,107,6,25,0.0280553,7.8,3.3,sap,0,0.000855,,,,,,
25,PSME,19.3,2,0,102,6,25,0.0292554,7.8,3.7,sap,0,0.001075,,,,,,
26,PIST,8.8,1,104,104,6,25,0.0060821,5.6,-2.4,sap,0,0.000452,,,,,,
26,PIST,9.8,1,98,98,5,25,0.0075430,5.6,-1.4,sap,0,0.000154,,,,,,
26,PIST,13,1,102,102,6,25,0.0132733,5.6,1.8,sap,0,0.000254,,,,,,
26,PIST,13.1,1,0,81,5,25,0.0134782,5.6,1.9,sap,0,0.000284,,,,,,
26,PIST,14.9,1,0,84,5,25,0.0174367,5.6,3.7,sap,0,0.001075,,,,,,
27,PIST,14,1,0,82,5,25,0.0153938,5.6,2.8,sap,0,0.000616,,,,,,
27,PIST,15.2,1,0,82,5,25,0.0181459,5.6,4.0,sap,0,0.001257,,,,,,
27,PSME,14,1,0,86,5,25,0.0153938,7.8,-1.6,sap,0,0.000201,,,,,,
27,PSME,14,1,0,86,5,25,0.0153938,7.8,-1.6,sap,0,0.000201,,,,,,
27,PSME,14.3,1,0,90,5,25,0.0160606,7.8,-1.3,sap,0,0.000133,,,,,,
27,PSME,17,2,0,94,5,25,0.0226981,7.8,1.4,sap,0,0.000154,,,,,,
28,PIPO,18.1,2,0,82,5,25,0.0257305,8.5,1.1,sap,0,0.000095,,,,,,
28,PIPO,19.5,2,0,84,5,25,0.0298648,8.5,2.5,sap,0,0.000491,,,,,,
28,PIPO,19.8,2,0,85,5,25,0.0307908,8.5,2.8,sap,0,0.000616,,,,,,
28,PIPO,20,2,0,86,5,25,0.0314160,8.5,3.0,sap,0,0.000707,,,,,,
29,PSME,17.1,2,0,94,5,25,0.0229659,7.8,1.5,sap,0,0.000177,,,,,,
29,PSME,17.8,2,0,96,5,25,0.0248846,7.8,2.2,sap,0,0.000380,,,,,,
29,PSME,18.4,2,0,98,5,25,0.0265905,7.8,2.8,sap,0,0.000616,,,,,,
29,PSME,19.1,2,0,100,5,25,0.0286522,7.8,3.5,sap,0,0.000962,,,,,,
29,PSME,19.8,2,0,103,6,25,0.0307908,7.8,4.2,sap,0,0.001385,,,,,,
30,PIPO,14,1,127,127,7,25,0.0153938,8.5,-3.0,sap,0,0.000707,,,,,,
30,PIST,10.8,1,123,123,7,25,0.0091609,5.6,-0.4,sap,0,0.000013,,,,,,
30,PIST,12.2,1,153,153,8,25,0.0116899,5.6,1.0,sap,0,0.000079,,,,,,
30,PIST,14.2,1,96,96,5,25,0.0158368,5.6,3.0,sap,0,0.000707,,,,,,
30,PIST,15.6,1,0,85,5,25,0.0191135,5.6,4.4,sap,0,0.001521,,,,,,
30,PSME,6,1,114,114,6,25,0.0028274,7.8,-9.6,sap,0,0.007238,,,,,,
30,PSME,11.9,1,0,81,5,25,0.0111220,7.8,-3.7,sap,0,0.001075,,,,,,
31,PIPO,19.4,2,0,82,5,25,0.0295593,8.5,2.4,sap,0,0.000452,,,,,,
31,PSME,11.8,1,0,81,5,25,0.0109359,7.8,-3.8,sap,0,0.001134,,,,,,
31,PSME,12.2,1,0,82,5,25,0.0116899,7.8,-3.4,sap,0,0.000908,,,,,,
31,PSME,12.7,1,0,83,5,25,0.0126677,7.8,-2.9,sap,0,0.000661,,,,,,
31,PSME,12.8,1,0,83,5,25,0.0128680,7.8,-2.8,sap,0,0.000616,,,,,,
31,PSME,12.8,1,0,83,5,25,0.0128680,7.8,-2.8,sap,0,0.000616,,,,,,
31,PSME,13.1,1,0,86,5,25,0.0134782,7.8,-2.5,sap,0,0.000491,,,,,,
31,PSME,14.1,1,0,87,5,25,0.0156145,7.8,-1.5,sap,0,0.000177,,,,,,
31,PSME,14.4,1,0,87,5,25,0.0162861,7.8,-1.2,sap,0,0.000113,,,,,,
31,PSME,14.5,1,0,87,5,25,0.0165130,7.8,-1.1,sap,0,0.000095,,,,,,
31,PSME,14.7,1,0,88,5,25,0.0169717,7.8,-0.9,sap,0,0.000064,,,,,,
31,PSME,14.9,1,0,91,5,25,0.0174367,7.8,-0.7,sap,0,0.000038,,,,,,
31,PSME,16.8,2,0,92,5,25,0.0221671,7.8,1.2,sap,0,0.000113,,,,,,
31,PSME,16.8,2,0,93,5,25,0.0221671,7.8,1.2,sap,0,0.000113,,,,,,
31,PSME,17.5,2,0,96,5,25,0.0240529,7.8,1.9,sap,0,0.000284,,,,,,
31,PSME,18.1,2,0,96,5,25,0.0257305,7.8,2.5,sap,0,0.000491,,,,,,
31,PSME,18.2,2,0,96,5,25,0.0260156,7.8,2.6,sap,0,0.000531,,,,,,
31,PSME,18.7,2,0,98,5,25,0.0274647,7.8,3.1,sap,0,0.000755,,,,,,
31,PSME,19,2,0,99,5,25,0.0283529,7.8,3.4,sap,0,0.000908,,,,,,
31,PSME,19.4,2,0,99,5,25,0.0295593,7.8,3.8,sap,0,0.001134,,,,,,
31,PSME,20.5,2,0,102,6,25,0.0330064,7.8,4.9,sap,0,0.001886,,,,,,
31,PSME,20.5,2,0,104,6,25,0.0330064,7.8,4.9,sap,0,0.001886,,,,,,
32,PIPO,21.4,2,0,91,5,25,0.0359682,8.5,4.4,sap,0,0.001521,,,,,,
32,PIPO,21.6,2,0,91,5,25,0.0366436,8.5,4.6,sap,0,0.001662,,,,,,
32,PSME,11.4,1,0,82,5,25,0.0102071,7.8,-4.2,sap,0,0.001385,,,,,,
32,PSME,12.6,1,0,83,5,25,0.0124690,7.8,-3.0,sap,0,0.000707,,,,,,
32,PSME,13,1,0,84,5,25,0.0132733,7.8,-2.6,sap,0,0.000531,,,,,,
32,PSME,13.4,1,0,84,5,25,0.0141026,7.8,-2.2,sap,0,0.000380,,,,,,
32,PSME,16.2,2,0,91,5,25,0.0206120,7.8,0.6,sap,0,0.000028,,,,,,
33,PSME,11.6,1,0,81,5,25,0.0105683,7.8,-4.0,sap,0,0.001257,,,,,,
33,PSME,12,1,0,81,5,25,0.0113098,7.8,-3.6,sap,0,0.001018,,,,,,
33,PSME,12.1,1,0,81,5,25,0.0114990,7.8,-3.5,sap,0,0.000962,,,,,,
33,PSME,12.3,1,0,82,5,25,0.0118823,7.8,-3.3,sap,0,0.000855,,,,,,
33,PSME,12.8,1,0,87,5,25,0.0128680,7.8,-2.8,sap,0,0.000616,,,,,,
33,PSME,14.7,1,0,89,5,25,0.0169717,7.8,-0.9,sap,0,0.000064,,,,,,
33,PSME,15.2,1,158,158,8,25,0.0181459,7.8,-0.4,sap,0,0.000013,,,,,,
33,PSME,15.6,1,0,94,5,25,0.0191135,7.8,0.0,sap,0,0.000000,,,,,,
33,PSME,17.5,2,0,95,5,25,0.0240529,7.8,1.9,sap,0,0.000284,,,,,,
34,PSME,10.8,1,0,81,5,25,0.0091609,7.8,-4.8,sap,0,0.001810,,,,,,
34,PSME,12.4,1,0,82,5,25,0.0120763,7.8,-3.2,sap,0,0.000804,,,,,,
34,PSME,12.7,1,0,83,5,25,0.0126677,7.8,-2.9,sap,0,0.000661,,,,,,
34,PSME,12.8,1,0,83,5,25,0.0128680,7.8,-2.8,sap,0,0.000616,,,,,,
34,PSME,12.9,1,0,83,5,25,0.0130698,7.8,-2.7,sap,0,0.000573,,,,,,
34,PSME,13,1,0,84,5,25,0.0132733,7.8,-2.6,sap,0,0.000531,,,,,,
34,PSME,13.7,1,0,85,5,25,0.0147412,7.8,-1.9,sap,0,0.000284,,,,,,
34,PSME,13.8,1,0,85,5,25,0.0149572,7.8,-1.8,sap,0,0.000254,,,,,,
34,PSME,14.5,1,0,87,5,25,0.0165130,7.8,-1.1,sap,0,0.000095,,,,,,
34,PSME,14.7,1,0,88,5,25,0.0169717,7.8,-0.9,sap,0,0.000064,,,,,,
34,PSME,14.8,1,0,88,5,25,0.0172034,7.8,-0.8,sap,0,0.000050,,,,,,
34,PSME,15,1,0,88,5,25,0.0176715,7.8,-0.6,sap,0,0.000028,,,,,,
34,PSME,15,1,0,88,5,25,0.0176715,7.8,-0.6,sap,0,0.000028,,,,,,
34,PSME,15,1,0,89,5,25,0.0176715,7.8,-0.6,sap,0,0.000028,,,,,,
34,PSME,15.5,1,0,91,5,25,0.0188692,7.8,-0.1,sap,0,0.000001,,,,,,
34,PSME,16.3,2,0,94,5,25,0.0208673,7.8,0.7,sap,0,0.000038,,,,,,
34,PSME,17.6,2,0,98,5,25,0.0243286,7.8,2.0,sap,0,0.000314,,,,,,
35,PIST,15.5,1,102,102,6,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
35,PIST,15.6,1,93,93,5,25,0.0191135,5.6,4.4,sap,0,0.001521,,,,,,
35,QUGA,10.1,1,112,112,6,25,0.0080119,3.1,3.9,sap,0,0.001195,,,,,,
37,QUGA,9.3,1,137,137,7,25,0.0067929,3.1,3.1,sap,0,0.000755,,,,,,
38,PIST,9.5,1,118,118,6,25,0.0070882,5.6,-1.7,sap,0,0.000227,,,,,,
38,PIST,9.6,1,109,109,6,25,0.0072382,5.6,-1.6,sap,0,0.000201,,,,,,
38,PIST,12.4,1,112,112,6,25,0.0120763,5.6,1.2,sap,0,0.000113,,,,,,
38,PIST,12.5,1,107,107,6,25,0.0122719,5.6,1.3,sap,0,0.000133,,,,,,
38,PIST,14.8,1,118,118,6,25,0.0172034,5.6,3.6,sap,0,0.001018,,,,,,
38,PIST,15,1,120,120,6,25,0.0176715,5.6,3.8,sap,0,0.001134,,,,,,
38,PIST,15.2,1,0,84,5,25,0.0181459,5.6,4.0,sap,0,0.001257,,,,,,
38,PIST,16.1,2,115,115,6,25,0.0203584,5.6,4.9,sap,0,0.001886,,,,,,
38,QUGA,9.6,1,88,88,5,25,0.0072382,3.1,3.4,sap,0,0.000908,,,,,,
39,PSME,13.2,1,0,84,5,25,0.0136848,7.8,-2.4,sap,0,0.000452,,,,,,
39,PSME,17,2,0,94,5,25,0.0226981,7.8,1.4,sap,0,0.000154,,,,,,
39,QUGA,7.1,1,89,89,5,25,0.0039592,3.1,0.9,sap,0,0.000064,,,,,,
40,PSME,12.4,1,0,82,5,25,0.0120763,7.8,-3.2,sap,0,0.000804,,,,,,
41,PIPO,21.5,2,0,90,5,25,0.0363051,8.5,4.5,sap,0,0.001590,,,,,,
42,PSME,16,2,0,93,5,25,0.0201062,7.8,0.4,sap,0,0.000013,,,,,,
42,PSME,17.3,2,0,94,5,25,0.0235062,7.8,1.7,sap,0,0.000227,,,,,,
42,PSME,17.3,2,0,94,5,25,0.0235062,7.8,1.7,sap,0,0.000227,,,,,,
42,PSME,19.4,2,0,99,5,25,0.0295593,7.8,3.8,sap,0,0.001134,,,,,,
42,QUGA,9.3,1,82,82,5,25,0.0067929,3.1,3.1,sap,0,0.000755,,,,,,
43,PIST,13,1,88,88,5,25,0.0132733,5.6,1.8,sap,0,0.000254,,,,,,
43,PSME,11.7,1,0,81,5,25,0.0107513,7.8,-3.9,sap,0,0.001195,,,,,,
43,PSME,12.2,1,0,82,5,25,0.0116899,7.8,-3.4,sap,0,0.000908,,,,,,
43,PSME,12.4,1,0,82,5,25,0.0120763,7.8,-3.2,sap,0,0.000804,,,,,,
43,PSME,12.4,1,0,83,5,25,0.0120763,7.8,-3.2,sap,0,0.000804,,,,,,
43,PSME,13,1,0,83,5,25,0.0132733,7.8,-2.6,sap,0,0.000531,,,,,,
43,PSME,13,1,0,83,5,25,0.0132733,7.8,-2.6,sap,0,0.000531,,,,,,
43,PSME,13,1,0,83,5,25,0.0132733,7.8,-2.6,sap,0,0.000531,,,,,,
43,PSME,13,1,0,84,5,25,0.0132733,7.8,-2.6,sap,0,0.000531,,,,,,
43,PSME,13.5,1,0,85,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
43,PSME,13.7,1,0,85,5,25,0.0147412,7.8,-1.9,sap,0,0.000284,,,,,,
43,PSME,13.8,1,0,85,5,25,0.0149572,7.8,-1.8,sap,0,0.000254,,,,,,
43,PSME,13.8,1,0,85,5,25,0.0149572,7.8,-1.8,sap,0,0.000254,,,,,,
43,PSME,13.8,1,0,86,5,25,0.0149572,7.8,-1.8,sap,0,0.000254,,,,,,
43,PSME,14.4,1,0,87,5,25,0.0162861,7.8,-1.2,sap,0,0.000113,,,,,,
43,PSME,14.4,1,0,87,5,25,0.0162861,7.8,-1.2,sap,0,0.000113,,,,,,
43,PSME,14.7,1,0,87,5,25,0.0169717,7.8,-0.9,sap,0,0.000064,,,,,,
43,PSME,16.7,2,0,92,5,25,0.0219040,7.8,1.1,sap,0,0.000095,,,,,,
43,PSME,16.7,2,0,93,5,25,0.0219040,7.8,1.1,sap,0,0.000095,,,,,,
43,PSME,17,2,0,95,5,25,0.0226981,7.8,1.4,sap,0,0.000154,,,,,,
43,QUGA,9,1,123,123,7,25,0.0063617,3.1,2.8,sap,0,0.000616,,,,,,
43,QUGA,9.5,1,107,107,6,25,0.0070882,3.1,3.3,sap,0,0.000855,,,,,,
44,PSME,11.3,1,86,86,5,25,0.0100288,7.8,-4.3,sap,0,0.001452,,,,,,
44,PSME,11.4,1,0,81,5,25,0.0102071,7.8,-4.2,sap,0,0.001385,,,,,,
44,PSME,12.1,1,114,114,6,25,0.0114990,7.8,-3.5,sap,0,0.000962,,,,,,
44,PSME,12.6,1,0,83,5,25,0.0124690,7.8,-3.0,sap,0,0.000707,,,,,,
44,PSME,12.9,1,104,104,6,25,0.0130698,7.8,-2.7,sap,0,0.000573,,,,,,
44,PSME,13,1,115,115,6,25,0.0132733,7.8,-2.6,sap,0,0.000531,,,,,,
44,PSME,13.5,1,0,88,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
44,PSME,18.3,2,105,105,6,25,0.0263023,7.8,2.7,sap,0,0.000573,,,,,,
45,PIST,9.5,1,86,86,5,25,0.0070882,5.6,-1.7,sap,0,0.000227,,,,,,
45,PIST,15.9,1,0,88,5,25,0.0198557,5.6,4.7,sap,0,0.001735,,,,,,
46,PIPO,20.7,2,0,87,5,25,0.0336536,8.5,3.7,sap,0,0.001075,,,,,,
46,PIST,14.4,1,0,82,5,25,0.0162861,5.6,3.2,sap,0,0.000804,,,,,,
46,PIST,15.5,1,0,82,5,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
46,PIST,15.5,1,0,84,5,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
46,PIST,15.9,1,93,93,5,25,0.0198557,5.6,4.7,sap,0,0.001735,,,,,,
46,PIST,16,2,0,85,5,25,0.0201062,5.6,4.8,sap,0,0.001810,,,,,,
46,PSME,11.3,1,0,82,5,25,0.0100288,7.8,-4.3,sap,0,0.001452,,,,,,
46,PSME,12.5,1,0,85,5,25,0.0122719,7.8,-3.1,sap,0,0.000755,,,,,,
46,PSME,13.6,1,0,86,5,25,0.0145268,7.8,-2.0,sap,0,0.000314,,,,,,
46,PSME,14.3,1,0,87,5,25,0.0160606,7.8,-1.3,sap,0,0.000133,,,,,,
46,PSME,14.5,1,0,87,5,25,0.0165130,7.8,-1.1,sap,0,0.000095,,,,,,
46,PSME,14.7,1,0,90,5,25,0.0169717,7.8,-0.9,sap,0,0.000064,,,,,,
46,PSME,15.9,1,0,91,5,25,0.0198557,7.8,0.3,sap,0,0.000007,,,,,,
46,PSME,17,2,0,93,5,25,0.0226981,7.8,1.4,sap,0,0.000154,,,,,,
46,PSME,17.5,2,0,95,5,25,0.0240529,7.8,1.9,sap,0,0.000284,,,,,,
46,PSME,17.8,2,0,97,5,25,0.0248846,7.8,2.2,sap,0,0.000380,,,,,,
46,PSME,19.6,2,0,99,5,25,0.0301719,7.8,4.0,sap,0,0.001257,,,,,,
46,QUGA,7.8,1,93,93,5,25,0.0047784,3.1,1.6,sap,0,0.000201,,,,,,
46,QUGA,10.5,1,89,89,5,25,0.0086590,3.1,4.3,sap,0,0.001452,,,,,,
47,PIST,6,1,88,88,5,25,0.0028274,5.6,-5.2,sap,0,0.002124,,,,,,
47,PSME,14.8,1,103,103,6,25,0.0172034,7.8,-0.8,sap,0,0.000050,,,,,,
48,PSME,11.6,1,0,84,5,25,0.0105683,7.8,-4.0,sap,0,0.001257,,,,,,
48,PSME,14.3,1,0,87,5,25,0.0160606,7.8,-1.3,sap,0,0.000133,,,,,,
48,PSME,14.8,1,0,88,5,25,0.0172034,7.8,-0.8,sap,0,0.000050,,,,,,
48,PSME,15.1,1,0,89,5,25,0.0179079,7.8,-0.5,sap,0,0.000020,,,,,,
48,PSME,15.9,1,0,92,5,25,0.0198557,7.8,0.3,sap,0,0.000007,,,,,,
48,PSME,16.6,2,0,93,5,25,0.0216425,7.8,1.0,sap,0,0.000079,,,,,,
48,PSME,17.2,2,0,94,5,25,0.0232353,7.8,1.6,sap,0,0.000201,,,,,,
48,PSME,17.3,2,0,94,5,25,0.0235062,7.8,1.7,sap,0,0.000227,,,,,,
48,PSME,17.4,2,0,97,5,25,0.0237788,7.8,1.8,sap,0,0.000254,,,,,,
48,PSME,19.6,2,0,103,6,25,0.0301719,7.8,4.0,sap,0,0.001257,,,,,,
50,PIST,11.1,1,190,190,10,25,0.0096769,5.6,-0.1,sap,0,0.000001,,,,,,
51,PIST,13.4,1,0,81,5,25,0.0141026,5.6,2.2,sap,0,0.000380,,,,,,
51,PSME,15.5,1,0,90,5,25,0.0188692,7.8,-0.1,sap,0,0.000001,,,,,,
51,PSME,16.5,2,0,92,5,25,0.0213825,7.8,0.9,sap,0,0.000064,,,,,,
51,QUGA,9.5,1,89,89,5,25,0.0070882,3.1,3.3,sap,0,0.000855,,,,,,
52,PIED,12.3,1,102,102,6,25,0.0118823,4.2,3.9,sap,0,0.001195,,,,,,
52,PIED,13.2,1,113,113,6,25,0.0136848,4.2,4.8,sap,0,0.001810,,,,,,
53,PSME,19.4,2,85,85,5,25,0.0295593,7.8,3.8,sap,0,0.001134,,,,,,
59,PSME,12.1,1,0,83,5,25,0.0114990,7.8,-3.5,sap,0,0.000962,,,,,,
60,PSME,16,2,0,91,5,25,0.0201062,7.8,0.4,sap,0,0.000013,,,,,,
60,PSME,16,2,0,91,5,25,0.0201062,7.8,0.4,sap,0,0.000013,,,,,,
60,PSME,16.6,2,110,110,6,25,0.0216425,7.8,1.0,sap,0,0.000079,,,,,,
61,QUGA,10.8,1,109,109,6,25,0.0091609,3.1,4.6,sap,0,0.001662,,,,,,
62,PIST,7.5,1,84,84,5,25,0.0044179,5.6,-3.7,sap,0,0.001075,,,,,,
62,PIST,10.7,1,120,120,6,25,0.0089920,5.6,-0.5,sap,0,0.000020,,,,,,
62,PIST,11.2,1,97,97,5,25,0.0098521,5.6,0.0,sap,0,0.000000,,,,,,
62,PIST,13,1,139,139,7,25,0.0132733,5.6,1.8,sap,0,0.000254,,,,,,
62,QUGA,6.4,1,93,93,5,25,0.0032170,3.1,0.2,sap,0,0.000003,,,,,,
62,QUGA,10.4,1,95,95,5,25,0.0084949,3.1,4.2,sap,0,0.001385,,,,,,
63,PSME,10.8,1,0,81,5,25,0.0091609,7.8,-4.8,sap,0,0.001810,,,,,,
63,PSME,12.3,1,0,83,5,25,0.0118823,7.8,-3.3,sap,0,0.000855,,,,,,
63,PSME,18.3,2,0,98,5,25,0.0263023,7.8,2.7,sap,0,0.000573,,,,,,
63,PSME,18.9,2,0,98,5,25,0.0280553,7.8,3.3,sap,0,0.000855,,,,,,
63,QUGA,8.9,1,82,82,5,25,0.0062212,3.1,2.7,sap,0,0.000573,,,,,,
63,QUGA,11,1,83,83,5,25,0.0095033,3.1,4.8,sap,0,0.001810,,,,,,
64,PSME,9.5,1,136,136,7,25,0.0070882,7.8,-6.1,sap,0,0.002922,,,,,,
64,PSME,10.5,1,100,100,5,25,0.0086590,7.8,-5.1,sap,0,0.002043,,,,,,
64,PSME,17,2,0,93,5,25,0.0226981,7.8,1.4,sap,0,0.000154,,,,,,
64,QUGA,7.7,1,81,81,5,25,0.0046566,3.1,1.5,sap,0,0.000177,,,,,,
65,PSME,15.1,1,95,95,5,25,0.0179079,7.8,-0.5,sap,0,0.000020,,,,,,
65,PSME,15.2,1,0,89,5,25,0.0181459,7.8,-0.4,sap,0,0.000013,,,,,,
65,PSME,15.4,1,99,99,5,25,0.0186265,7.8,-0.2,sap,0,0.000003,,,,,,
65,PSME,15.6,1,0,92,5,25,0.0191135,7.8,0.0,sap,0,0.000000,,,,,,
65,PSME,16.8,2,98,98,5,25,0.0221671,7.8,1.2,sap,0,0.000113,,,,,,
65,PSME,18.1,2,111,111,6,25,0.0257305,7.8,2.5,sap,0,0.000491,,,,,,
65,PSME,18.4,2,0,98,5,25,0.0265905,7.8,2.8,sap,0,0.000616,,,,,,
65,PSME,19,2,102,102,6,25,0.0283529,7.8,3.4,sap,0,0.000908,,,,,,
65,PSME,20.4,2,0,102,6,25,0.0326852,7.8,4.8,sap,0,0.001810,,,,,,
65,QUGA,8.4,1,106,106,6,25,0.0055418,3.1,2.2,sap,0,0.000380,,,,,,
65,QUGA,10.8,1,101,101,6,25,0.0091609,3.1,4.6,sap,0,0.001662,,,,,,
66,PSME,11.1,1,0,81,5,25,0.0096769,7.8,-4.5,sap,0,0.001590,,,,,,
66,PSME,12,1,0,82,5,25,0.0113098,7.8,-3.6,sap,0,0.001018,,,,,,
66,PSME,12.5,1,0,82,5,25,0.0122719,7.8,-3.1,sap,0,0.000755,,,,,,
66,PSME,12.7,1,0,84,5,25,0.0126677,7.8,-2.9,sap,0,0.000661,,,,,,
66,PSME,13.2,1,0,84,5,25,0.0136848,7.8,-2.4,sap,0,0.000452,,,,,,
66,PSME,13.5,1,0,86,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
66,PSME,15.8,1,0,90,5,25,0.0196067,7.8,0.2,sap,0,0.000003,,,,,,
66,PSME,15.8,1,0,90,5,25,0.0196067,7.8,0.2,sap,0,0.000003,,,,,,
66,PSME,15.9,1,0,91,5,25,0.0198557,7.8,0.3,sap,0,0.000007,,,,,,
66,PSME,17.5,2,0,95,5,25,0.0240529,7.8,1.9,sap,0,0.000284,,,,,,
67,PIPO,20.1,2,110,110,6,25,0.0317309,8.5,3.1,sap,0,0.000755,,,,,,
67,PIPO,21.8,2,0,95,5,25,0.0373253,8.5,4.8,sap,0,0.001810,,,,,,
68,PSME,15.7,1,0,90,5,25,0.0193593,7.8,0.1,sap,0,0.000001,,,,,,
69,PSME,13.9,1,0,86,5,25,0.0151747,7.8,-1.7,sap,0,0.000227,,,,,,
69,PSME,14.1,1,0,89,5,25,0.0156145,7.8,-1.5,sap,0,0.000177,,,,,,
69,QUGA,11.1,1,86,86,5,25,0.0096769,3.1,4.9,sap,0,0.001886,,,,,,
70,PIST,8.8,1,108,108,6,25,0.0060821,5.6,-2.4,sap,0,0.000452,,,,,,
70,PIST,13.6,1,111,111,6,25,0.0145268,5.6,2.4,sap,0,0.000452,,,,,,
70,PSME,13.6,1,0,85,5,25,0.0145268,7.8,-2.0,sap,0,0.000314,,,,,,
70,QUGA,8.6,1,123,123,7,25,0.0058088,3.1,2.4,sap,0,0.000452,,,,,,
72,PIPO,12.3,1,100,100,5,25,0.0118823,8.5,-4.7,sap,0,0.001735,,,,,,
72,PIST,14.5,1,98,98,5,25,0.0165130,5.6,3.3,sap,0,0.000855,,,,,,
73,PIST,12.3,1,127,127,7,25,0.0118823,5.6,1.1,sap,0,0.000095,,,,,,
73,PSME,8.3,1,134,134,7,25,0.0054106,7.8,-7.3,sap,0,0.004185,,,,,,
73,PSME,20,2,0,100,5,25,0.0314160,7.8,4.4,sap,0,0.001521,,,,,,
73,PSME,20,2,0,100,5,25,0.0314160,7.8,4.4,sap,0,0.001521,,,,,,
74,PIPO,21.7,2,0,93,5,25,0.0369837,8.5,4.7,sap,0,0.001735,,,,,,
75,PIST,14.7,1,0,82,5,25,0.0169717,5.6,3.5,sap,0,0.000962,,,,,,
75,PSME,10.3,1,0,81,5,25,0.0083323,7.8,-5.3,sap,0,0.002206,,,,,,
75,PSME,14.1,1,0,86,5,25,0.0156145,7.8,-1.5,sap,0,0.000177,,,,,,
75,PSME,16.3,2,0,91,5,25,0.0208673,7.8,0.7,sap,0,0.000038,,,,,,
75,PSME,16.3,2,0,94,5,25,0.0208673,7.8,0.7,sap,0,0.000038,,,,,,
75,PSME,17.4,2,0,96,5,25,0.0237788,7.8,1.8,sap,0,0.000254,,,,,,
